,country,target,model,params,f1,accuracy,precision,recall,roc_auc
3,Philippines,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.3945467037728983,0.5432305219730369,0.290043109718212,0.6169832996124962,0.6052344301254804
4,Philippines,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.3876931770197638,0.5497183455267287,0.2884649394703501,0.5912743047220601,0.5959663499880262
5,Philippines,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.39407203689083575,0.5507169477229357,0.2920581479400611,0.6057988409176639,0.595493181189504
6,Philippines,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.4049888232192435,0.5402364102962907,0.29458717224816244,0.6484328383800282,0.6106620839524343
7,Philippines,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.40612440739131317,0.5434320170847118,0.29624808351235077,0.6472326051918659,0.6116084820811327
8,Philippines,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.39782026293253514,0.54572732656565,0.29241628427643124,0.6223534858201021,0.6055036565646069
9,Philippines,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.3970332197647658,0.5479216392390044,0.2928197145945223,0.6169935873255376,0.6069272153273269
10,Philippines,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.3894025505784338,0.5470247317552708,0.2884448628200502,0.5991701244813278,0.592061471512262
11,Philippines,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.3921444782309456,0.5512167473245317,0.2912026212626429,0.6004235108535372,0.5982211947639822
0,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.3500455081261513,0.5623984797637493,0.25253475071973597,0.573497959757985,0.5945581704526157
1,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.3419599612156181,0.5583068627978808,0.2468264485831681,0.5594132545377797,0.5883782372170601
2,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.2980214320577021,0.6296917653205079,0.24408310038142575,0.38330519206416214,0.5723087432154783
3,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.29390713935375185,0.6309907657213045,0.242858799710319,0.3736175601519628,0.5672112387951197
4,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.1975771091599663,0.7151559019822493,0.2356386071658779,0.17079405281178178,0.5462571913408312
5,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.2436320247166496,0.7020775631554075,0.2552435929769331,0.2333966511889686,0.5668243882479104
6,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.3474795071356241,0.5618054600090528,0.25078047951520066,0.5676774072510671,0.5937035713824766
7,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.34528784089168335,0.550820038245188,0.24721416298046192,0.5763847849538014,0.58941169169166
8,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.3021141476311137,0.6259962592297921,0.24535078900647017,0.3935017119272079,0.5694652800061692
9,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.3185673389688105,0.6227042418659186,0.25358139919169326,0.4289268796022701,0.576776278443179
10,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.22674109236912737,0.7115627885088962,0.2525005721587005,0.2062074949580226,0.5553745670283353
11,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.24438136207717243,0.6929901435889458,0.24798959417100086,0.24116833169175927,0.5544550531148852
12,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.34619303880514796,0.5584128446403896,0.24923069165347203,0.5691384081422071,0.5927715229394916
13,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.34222625457042644,0.5572156386527645,0.24692270296953472,0.559919797382862,0.593909469202368
14,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.3114357079108946,0.6384785872809825,0.25616480436185446,0.3973805168613104,0.5737184387126594
15,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.30920904475026967,0.626795460028993,0.24973790351093253,0.40663664931288396,0.5752037775006787
16,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.21470277744051014,0.7138553063702765,0.24732947162705693,0.1906922752216125,0.5526209053903786
17,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.23288192893158075,0.7029759661496187,0.24832948503147328,0.21981145349655268,0.5574408036060439
18,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.3483884863803309,0.5594052653932894,0.25068243089439163,0.5720439941841378,0.5910265334887173
19,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.34506272940595806,0.5582115489301118,0.24887552385742118,0.5662164063599269,0.5974120532975413
20,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.2943735741970554,0.6337853763003463,0.24498923669295375,0.370700248581211,0.5722346535673999
21,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.3154488236907368,0.6285943597320843,0.25456604231095337,0.4158130481684723,0.5802733354140079
22,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.21352198215257823,0.7088679783290562,0.24083246234977668,0.19263871300595656,0.5514336379256697
23,Philippines,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.25409007719937104,0.6988806602579057,0.2591323629517636,0.2498991604521364,0.5629952778863319
0,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.21842000996794825,0.5905596399608375,0.1355861839179402,0.5638516792855757,0.6252993898263302
1,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.229022561282007,0.6042330922570444,0.14292716365140395,0.5805668802174335,0.6269757402216263
2,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.19882450050922273,0.7468042935108803,0.1470024703572723,0.30943506115317415,0.6074417960787768
3,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.18868375323740647,0.7456064893190641,0.1395826088265745,0.29275868763346924,0.595248170052452
4,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.09881865103697152,0.852834889661237,0.1327121106850611,0.07956707435449427,0.5633075488856003
5,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.11096523919346897,0.845149461317126,0.13319924511195674,0.09533100368860417,0.5714041759827142
6,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.22485001763328913,0.6040286061244146,0.14053665206235683,0.5678411958842943,0.6250141295357043
7,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.22154333548130206,0.5822715208942755,0.13676043736979424,0.5854105998835177,0.6230995197537158
8,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.19926156100960005,0.7382184681585878,0.14508352357493803,0.3202096680256261,0.5953320877584933
9,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.19655111786225896,0.7406140765422202,0.14349689200243462,0.3123956513298388,0.5912462883794104
10,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.12130684098250119,0.8474425773826972,0.14654529208281858,0.10509609784507863,0.571927755339603
11,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.1262053017497874,0.8386576497354941,0.13948919273259042,0.1159192389827218,0.5783319044308189
12,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.2232119268485492,0.5960484625155283,0.1388014963179784,0.571636575422248,0.6285034262335916
13,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.22329073972482466,0.592054153431399,0.1385763148663049,0.5765967773247913,0.6276335368929159
14,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.18032010491849804,0.74490808592605,0.13405556941082597,0.2769559308872064,0.5861370686889841
15,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.1867713885591363,0.7483007012947133,0.139423281662087,0.2848573092603378,0.5905316430632136
16,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.10109833793984715,0.8561303965495582,0.13575060930089553,0.0814502038439138,0.5753021443723252
17,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.12246817016388507,0.8439526541322948,0.14444624089476815,0.10704717530576588,0.5664187211039365
18,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.21653362190935171,0.5889575494365914,0.13431482453939733,0.5599106969520481,0.6240302234764469
19,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.2167845900449466,0.5835698233901826,0.1340895102563346,0.5677926616191031,0.6150458120213862
20,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.18924268034271882,0.7288317470952201,0.1358937918430571,0.3124538924480683,0.5998426590625212
21,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.20767042034549638,0.7326266547823435,0.14864951481525476,0.34576781207532514,0.6009737713116772
22,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.10096190498180355,0.8467468659085424,0.12436896193369966,0.08549796156086198,0.5734640000762056
23,Philippines,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.13251881475211266,0.8368600461414835,0.14539241289172194,0.12281110463987574,0.5704458829146455
0,Philippines,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.11229460594298157,0.7291373297361321,0.0642705887067393,0.45241820768136554,0.6372150308494076
1,Philippines,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.11037006481588826,0.7239373401050047,0.06292561690641174,0.4524893314366999,0.6331261205378595
2,Philippines,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.06305391826827396,0.892972695966708,0.04694064627225058,0.09779516358463727,0.5857531494992511
3,Philippines,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.0747889633283971,0.8960662092398618,0.05602657679453563,0.11365576102418207,0.5732631861609155
4,Philippines,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.018511494252873562,0.9515777635538114,0.03333333333333334,0.013157894736842105,0.5361099109055929
5,Philippines,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.02927001468232194,0.9493807589615972,0.051589980068240934,0.021194879089615933,0.5388185131598913
6,Philippines,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.11858270104502784,0.7311266577733644,0.06776686280356714,0.47588904694167844,0.6502795330788271
7,Philippines,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.11036368892530475,0.720043629025665,0.06281223818556214,0.4574679943100996,0.6460311313859001
8,Philippines,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.07258658051662943,0.8865806847842777,0.05246546335412198,0.11884779516358464,0.5651050349491451
9,Philippines,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.08160541332650445,0.8853839773001451,0.05883406067281285,0.13506401137980084,0.5809136293694506
10,Philippines,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.019452020051519425,0.9522763663482227,0.038942307692307686,0.013157894736842105,0.5448502733828443
11,Philippines,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.018218374218374217,0.9470839539701815,0.030561840120663653,0.013229018492176387,0.5300033554039679
12,Philippines,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.11105213900590483,0.7208413343143881,0.06319849516292123,0.4602418207681366,0.632970610240981
13,Philippines,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.10803271236432352,0.7235375403040074,0.06158011637112154,0.44182076813655763,0.6251317605851867
14,Philippines,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.07532094989961922,0.8945655143259936,0.05657135238357589,0.1139402560455192,0.5696083183323541
